ProductName,ProductCode,ProductCodeType,AverageStar,Description,Reviewer,Review,ReviewStar,ReviewDate 
"ASUS TUF Gaming Laptop, 17.3” Full HD IPS Type, AMD Ryzen 5 3550H CPU, AMD Radeon RX560X, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home - FX705DY-EH53",B07YZ1CM55,ASIN,3.9,"Asus TUF Gaming FX705 is a powerful Windows 10 Gaming Laptop that combines gaming performance with up to a narrow bezel IPS-Type panel and an extended lifespan, thanks to its patented anti-dust cooling (ADC) system. Equipped with AMD Radeon 560x graphics, and a quad-core Ryzen 5 processor, FX705 is able to play the latest games and multitask With ease. FX705 features one of the fastest Wi-Fi standards available — The latest Intel Wave 2 Wi-Fi 5 (802. 11AC) boasts data transfer rates of up to an incredible 1. 7Gbps. To top it all off, it's red-backlit gaming keyboard is rated at 20-million keystroke durability. *The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Birds,"Battery life: On light loads like browsing news sites on Edge or grabbing games on Steam, you might see around two hours on a full charge, and if that's a deal-breaker for you, you'll want to re-evaluate your criteria for a laptop. The CPU and GPU in this laptop have been fantastic for my use case (Fusion 360, ZBrush, Blender, and all the games I care to throw at it), but the 48Wh battery in this means you'll likely only want this if you only plan to have this plugged in most of the time, because that two hours I mentioned earlier is going to look a lot more like one hour or less when you start driving the CPU/GPU hard. Worth mentioning, btw, the battery is fairly easy to swap if you ever find the need after the warranty runs out. No way of knowing what kind of availability we'll see for replacements after this is EoL'd, but if they're available whenever that day comes, it's just a matter of unplugging the battery, removing a couple retaining screws, and gently lifting it out. Unlike some devices, the battery in this laptop isn't held down with a giant mess of glue, so this has the potential to have a very long service life without being a pain to DIY repair.",5.0,"June 8, 2019"
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",B07VT254P6,ASIN,4.1,"Simplify your life with the sleek and stylish Asus Chromebook C425, the 2. 8lbs light, 14-inch laptop that has all the power to make light work for your daily tasks. Powered by Intel M3 processor, Asus Chromebook C425 boosts your productivity and lets you have more fun on the move - wherever you are, whatever you're doing. Its compact NanoEdge bezel gives you more screen space with a 14” display in a 13” Body. Asus Chromebook C425 has a full-size backlit keyboard, with long key travel distance that make typing more comfortable and accurate. Its super 6-Inch touchpad is cleverly engineered for maximum comfort, accuracy and smooth control - incorporating palm-rejection technology and multitude gesture support. Preloaded with the best of Google, Asus Chromebook C425 is your easy-to-use Gateway to the immense variety of apps on the Google play store for work and play. The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",The IT Guy,"I recently decided to step into the Chromebook world since I wanted something between my Fire tablet and my gaming laptop that I could quickly grab when I needed to do things online. I see a lot of reviews comparing this to the Asus C434, but since I've never used one of those I can't make a comparison.",4.0,"September 14, 2019"
"Asus ZenBook 13 Ultra-Slim Laptop, 13.3” Full HD Wideview, 8th Gen Intel Core I5-8265U, 8GB LPDDR3, 512GB PCIe SSD, Backlit KB, Fingerprint, Slate Gray, Windows 10, UX331FA-AS51",B07QXKW89P,ASIN,3.7,"The revolutionary zenbook 13 is a laptop that's ultralight, ultrathin and Ultra powerful. It's built to give you the ultimate mobility, Featuring a feather-light 2.5lbs all-metal chassis and up to 15-hour battery life. And despite its compact, ultraportable design, zenbook 13 doesn't compromise on performance: Up to 8th generation Intel Core i7 processor, 8GB of RAM and superfast 512GB PCIe SSD let you blast through all your tasks with ease, and its Harman Kardon audio system delivers powerful immersive sound. Rediscover true freedom with the elegant and sophisticated zenbook 13! *The actual transfer speed of USB 3.0, 3.1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",M. L. ,Very nice ultrabook.,4.0,"December 7, 2017"
"ASUS TUF Gaming Laptop, 17.3” Full HD IPS Type, AMD Ryzen 5 3550H CPU, AMD Radeon RX560X, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home - FX705DY-EH53",B07YZ1CM55,ASIN,3.9,"Asus TUF Gaming FX705 is a powerful Windows 10 Gaming Laptop that combines gaming performance with up to a narrow bezel IPS-Type panel and an extended lifespan, thanks to its patented anti-dust cooling (ADC) system. Equipped with AMD Radeon 560x graphics, and a quad-core Ryzen 5 processor, FX705 is able to play the latest games and multitask With ease. FX705 features one of the fastest Wi-Fi standards available — The latest Intel Wave 2 Wi-Fi 5 (802. 11AC) boasts data transfer rates of up to an incredible 1. 7Gbps. To top it all off, it's red-backlit gaming keyboard is rated at 20-million keystroke durability. *The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",RhiannonJ,"I did a lot of research before purchasing the FX505DU. I had a limited budget and wanted the most bang for my bucks. I prepared for the transition from my 6.5 year old Samsung and had everything backed up on a USB flash drive. I made lots of notes of things to do in order when I received it. Mind you, I'm a 66 year old lady and not in the best of health but I've always been good with setting things up. Well, it arrived on July 8th after ordering it on July 5th. Gotta love Amazon Prime. I've had it now for nearly two days and everything has gone very smoothly. Loved it when a windows update came through and updated my bios to 305!",5.0,"July 9, 2019"
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",B07VT254P6,ASIN,4.1,"Simplify your life with the sleek and stylish Asus Chromebook C425, the 2. 8lbs light, 14-inch laptop that has all the power to make light work for your daily tasks. Powered by Intel M3 processor, Asus Chromebook C425 boosts your productivity and lets you have more fun on the move - wherever you are, whatever you're doing. Its compact NanoEdge bezel gives you more screen space with a 14” display in a 13” Body. Asus Chromebook C425 has a full-size backlit keyboard, with long key travel distance that make typing more comfortable and accurate. Its super 6-Inch touchpad is cleverly engineered for maximum comfort, accuracy and smooth control - incorporating palm-rejection technology and multitude gesture support. Preloaded with the best of Google, Asus Chromebook C425 is your easy-to-use Gateway to the immense variety of apps on the Google play store for work and play. The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Jerser008Roxxor,"The specs on this chromebook are amazing, so I bought one.  I had trouble viewing the keyboard, especially with the backlighting on as other reviewers have noted. The characters on the keys are cutouts, like a face carved in a Halloween pumpkin, so there is no contrast in a non-dark room when the backlight is on. You can't read the keyboard! If you turn the backlight off, every little ray of ambient light that reflects on the keyboard also kills the contrast and makes it unreadable. It's awful. Had I used the C425 for a minute in a store, that would have been a deal-buster. However, I tried to work past that by taking it with me to my usual locations where i work. The long and short of it is that the C425 does a poor job of pulling in WIFI connections. With my old HP chromebook, I had no such troubles at the exact same locations where the C425 can't find a connection. I *REALLY* wanted to love the C425 but that was a  deal-buster. I packed it up and sent it back.  I see from the comments above that others have experienced the poor WIFI reception, too, so I suspect it's a design/construction flaw, not a problem with my particular unit. Sigh...",1.0,"October 12, 2019"
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",B07VT254P6,ASIN,4.1,"Simplify your life with the sleek and stylish Asus Chromebook C425, the 2. 8lbs light, 14-inch laptop that has all the power to make light work for your daily tasks. Powered by Intel M3 processor, Asus Chromebook C425 boosts your productivity and lets you have more fun on the move - wherever you are, whatever you're doing. Its compact NanoEdge bezel gives you more screen space with a 14” display in a 13” Body. Asus Chromebook C425 has a full-size backlit keyboard, with long key travel distance that make typing more comfortable and accurate. Its super 6-Inch touchpad is cleverly engineered for maximum comfort, accuracy and smooth control - incorporating palm-rejection technology and multitude gesture support. Preloaded with the best of Google, Asus Chromebook C425 is your easy-to-use Gateway to the immense variety of apps on the Google play store for work and play. The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",rjc0703,No complaints. I don't mind the plastic bottom. It won't scratch any wooden surfaces. With 8 GB RAM the ASUS C425 replaced my old Acer R11 Chromebook and it is much faster. Actually its faster than that my Acer Windows 10 laptop with  16 GB of RAM.,5.0,"September 13, 2019"
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",B07VT254P6,ASIN,4.1,"Simplify your life with the sleek and stylish Asus Chromebook C425, the 2. 8lbs light, 14-inch laptop that has all the power to make light work for your daily tasks. Powered by Intel M3 processor, Asus Chromebook C425 boosts your productivity and lets you have more fun on the move - wherever you are, whatever you're doing. Its compact NanoEdge bezel gives you more screen space with a 14” display in a 13” Body. Asus Chromebook C425 has a full-size backlit keyboard, with long key travel distance that make typing more comfortable and accurate. Its super 6-Inch touchpad is cleverly engineered for maximum comfort, accuracy and smooth control - incorporating palm-rejection technology and multitude gesture support. Preloaded with the best of Google, Asus Chromebook C425 is your easy-to-use Gateway to the immense variety of apps on the Google play store for work and play. The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Mark,"I purchased this from Amazon just a few weeks ago. It replaced an Asus Chromebook C423NA, which was my first foray into Chromebook (June 2019). That earlier Chromebook was good... but because I rely on a few key Linux programs (including a GIS heavyweight, QGIS) it wasn't keeping up. And a few Android apps that I rely on were not running fast enough (i.e., Evernote). Also the screen was so-so, with a lower resolution.",4.0,"October 15, 2019"
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",B07VT254P6,ASIN,4.1,"Simplify your life with the sleek and stylish Asus Chromebook C425, the 2. 8lbs light, 14-inch laptop that has all the power to make light work for your daily tasks. Powered by Intel M3 processor, Asus Chromebook C425 boosts your productivity and lets you have more fun on the move - wherever you are, whatever you're doing. Its compact NanoEdge bezel gives you more screen space with a 14” display in a 13” Body. Asus Chromebook C425 has a full-size backlit keyboard, with long key travel distance that make typing more comfortable and accurate. Its super 6-Inch touchpad is cleverly engineered for maximum comfort, accuracy and smooth control - incorporating palm-rejection technology and multitude gesture support. Preloaded with the best of Google, Asus Chromebook C425 is your easy-to-use Gateway to the immense variety of apps on the Google play store for work and play. The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",TheSurlyBird,"It was time to upgrade from my 6 year old Acer C720, and I chose the ASUS C425 because:",5.0,"November 9, 2019"
"2019 Newest HP. 17.3 Inches Laptop Business Notebook Computer, Intel Quad Core i7-8550U Processor, 16GB RAM, 1TB SSD + 16GB Optane, Sliver, DVD Driver, GbE LAN, Webcam, Windows 10 W/Accessories",B07XTCV9GW,ASIN,4.8, ,Jedijumper,"This is a fast and relatively powerful computer. It processes video files with speed, crunches numbers, and handles Photoshop with ease. So, why not five stars? For the life of me, I'll never understand why any computer manufacturer would ever build a computer this nice without a back-lit keyboard. To make it even worse, the keyboard is black. Everything is black. Instead of enjoying my new computer in my recliner at night as it was, I have to sit with a lamp glaring in my face.  Can't see the keyboard without one. This might sound trivial, but I'm seriously considering returning this because every laptop I've ever owned had a back-lit keyboard. I would have never ordered it had I imagined that this did not have one.",4.0,"November 9, 2019"
"2019 Newest HP. 17.3 Inches Laptop Business Notebook Computer, Intel Quad Core i7-8550U Processor, 16GB RAM, 1TB SSD + 16GB Optane, Sliver, DVD Driver, GbE LAN, Webcam, Windows 10 W/Accessories",B07XTCV9GW,ASIN,4.8, ,Harrison Picard,Purchased for the solid state drive and disk reader. Fast compared to my previous Windows 7 machine with a similar processor but mechanical hard drive. Very readable screen.,5.0,"November 6, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,Mike Donnell ,Brand new right out of the box the computer is slower than the 10 year old computer I was replacing it with. Freezing and crashing after just downloading a few apps and uploading some old material. Tried to do some video editing with it and the processor can not keep up.,2.0,"June 10, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,mary k.,Easy set-up and touchscreen is a good feature.  Con:  processor is rather slow.,4.0,"July 19, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,Marvel Mayfield,"Running in tablet mode, CPU ran at 100% & RAM at 60% with one browser open & most of startup disabled. Browser also kept crashing. PC was unusable for my purposes.",1.0,"July 27, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,Sydney Jackson,I was nervous to buy a computer off of amazon but it has worked out. I have had the computer for a month now and it works great. I am that person that usually has 1000 browsers (really 40ish) open at once and long with word or excel. This computer is able to keep up.,5.0,"August 26, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,Pamela Jones,It's very slow and it constantly freezes. Don't waste your money!,1.0,"August 11, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,jose silva,"speakers are not working, i've checked every online solution and still don't work! It came already damaged! Dont buy it !",1.0,"July 25, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,Amber Bledsoe,Bought to use for home office and got exactly what I needed!,5.0,"June 17, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,Sachin,Value for money,5.0,"June 25, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,Mike,"While not the fastest computer out there, this does fine for most casual use such as surfing the web and email.  The full sized screen is sharp and the HDD has lots of space.  Good value.",4.0,"September 7, 2019"
"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B08287VDLC,ASIN,4.0,,lepart,Out of the box it had a problem I couldn’t love.  HP customer service was awful and said my day old computer was out of warranty.  I had to return it because the internet background was black with yellow printing and it wouldn’t respond to anything I did to try to change it.,1.0,"October 7, 2019"
"HP Pavilion 15.6"" FHD Gaming Laptop AMD Ryzen 5, 16GB DDR4 RAM, 256GB SSD+1TB HDD, NVIDIA GTX 1050, Quad-Core up to 3.70 GHz, 1920x1080, Backlit, RJ-45 LAN, Bluetooth 5.0, USB-C, SD Card, Win 10",B08129Z8C2,ASIN,4.0,AMD Ryzen 5 3550H,Kelvin 0,"This laptop was perfect for me. I only play a few high power video games like FIFA,GTA v, the new Sims 4 and Nba 2k20, and they all played smoothly after some little adjustment, also the keyboards are a dream come true . And it Came in perfect condition. I don't know about other high power games. But it was perfect for me",5.0,"December 1, 2019"
Acer C810 NX.G14AA.001; C810-T7ZT 13.3-Inch Laptop (Renewed),B07WWTXDSF,ASIN,4.0,,Ray D,Unit has scratches all over the top.,3.0,"November 6, 2019"
Acer C810 NX.G14AA.001; C810-T7ZT 13.3-Inch Laptop (Renewed),B07WWTXDSF,ASIN,4.0,,diosvany maldonado,"It is a great product, it work great and I had for for 3 years already.i recommend any one to buy this product. I will rate this 5 star laptop.very cheap, useful, and many more.",5.0,"December 7, 2019"
"HP 250 G5 15.6"" Anti-Glare HD Premium Business Laptop (Intel Core i5-6200U, 8GB DDR4 Memory, 500GB HDD) VGA, HDMI, DVD+RW, WiFi AC, Bluetooth, Ethernet RJ-45, Windows 10 Professional 64 bit - Black",B07SXSR1TW,ASIN,4.5,,KGB,"Configured with 12GB RAM and a 512GB SSD, this is a very nice performing laptop. It generally feels well made and solid, there isn't a lot of keyboard flex as seen in many inexpensive laptops. I use it for software development and work related activities, not for serious gaming. The seller (Issaquah Highlands Tech) was great, they quickly answered a warranty question and absolutely got the order right. It arrived in a couple days in perfect condition, configured exactly as requested. I've tested all the peripherals and ports and have been using it for a couple weeks with no problems.",5.0,"May 20, 2019"
"HP 250 G5 15.6"" Anti-Glare HD Premium Business Laptop (Intel Core i5-6200U, 8GB DDR4 Memory, 500GB HDD) VGA, HDMI, DVD+RW, WiFi AC, Bluetooth, Ethernet RJ-45, Windows 10 Professional 64 bit - Black",B07SXSR1TW,ASIN,4.5,,Lance,This laptop with the SSD is a blazing fast system.  It is a great productivity tool. The display is crystal clear and easy on the eyes.,5.0,"May 24, 2019"
"HP 250 G5 15.6"" Anti-Glare HD Premium Business Laptop (Intel Core i5-6200U, 8GB DDR4 Memory, 500GB HDD) VGA, HDMI, DVD+RW, WiFi AC, Bluetooth, Ethernet RJ-45, Windows 10 Professional 64 bit - Black",B07SXSR1TW,ASIN,4.5,,MICHAEL D STEWART,"This product although ""New"" was a 2015 with expired warranty from HP. After sending back I was informed the Warranty could be re-instated as of the purchase date. The unit tested fine after updates and I would purchase another in the future...",2.0,"May 20, 2019"
"HP 250 G5 15.6"" Anti-Glare HD Premium Business Laptop (Intel Core i5-6200U, 8GB DDR4 Memory, 500GB HDD) VGA, HDMI, DVD+RW, WiFi AC, Bluetooth, Ethernet RJ-45, Windows 10 Professional 64 bit - Black",B07SXSR1TW,ASIN,4.5,,Amazon Customer,I ordered this computer for work and I was very pleased with its capabilities. I run multiple programs and applications without any lagging or freezing. It has proved to be a very worthwhile purchase.,5.0,"April 11, 2019"
"HP 250 G5 15.6"" Anti-Glare HD Premium Business Laptop (Intel Core i5-6200U, 8GB DDR4 Memory, 500GB HDD) VGA, HDMI, DVD+RW, WiFi AC, Bluetooth, Ethernet RJ-45, Windows 10 Professional 64 bit - Black",B07SXSR1TW,ASIN,4.5,,susie clark,"Great computer for running lots of web based software at the same time. No complaints, but have only been using it for a couple of weeks.",5.0,"April 4, 2019"
"HP 250 G5 15.6"" Anti-Glare HD Premium Business Laptop (Intel Core i5-6200U, 8GB DDR4 Memory, 500GB HDD) VGA, HDMI, DVD+RW, WiFi AC, Bluetooth, Ethernet RJ-45, Windows 10 Professional 64 bit - Black",B07SXSR1TW,ASIN,4.5,,Irishsaint,Does what it sais,5.0,"October 22, 2019"
"HP 250 G5 15.6"" Anti-Glare HD Premium Business Laptop (Intel Core i5-6200U, 8GB DDR4 Memory, 500GB HDD) VGA, HDMI, DVD+RW, WiFi AC, Bluetooth, Ethernet RJ-45, Windows 10 Professional 64 bit - Black",B07SXSR1TW,ASIN,4.5,,Paul F. Durand,Love it,5.0,"August 16, 2019"
"HP 250 G5 15.6"" Anti-Glare HD Premium Business Laptop (Intel Core i5-6200U, 8GB DDR4 Memory, 500GB HDD) VGA, HDMI, DVD+RW, WiFi AC, Bluetooth, Ethernet RJ-45, Windows 10 Professional 64 bit - Black",B07SXSR1TW,ASIN,4.5,,Alex Schuster,It shipped quick the price was great and it was everything we were looking for,5.0,"April 30, 2019"
"HP 14 Laptop, 14"" HD Display, Intel Pentium Gold 4417U 2.3GHz, 4GB RAM, 128GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B07YNZMGL4,ASIN,4.2,,Mark Guthrie,"For $300+, you get a workhorse of a Windows laptop. It has an Intel processor, 16gb of ram, 256gb of SSD, and the screen is decent enough. If you want to get work done this is your laptop. If you want multimedia performance, look elsewhere.",5.0,"December 16, 2019"
"HP 14 Laptop, 14"" HD Display, Intel Pentium Gold 4417U 2.3GHz, 4GB RAM, 128GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B07YNZMGL4,ASIN,4.2,,Chip Mitiguy,Dependable legacy machine.,3.0,"December 17, 2019"
"HP 14 Laptop, 14"" HD Display, Intel Pentium Gold 4417U 2.3GHz, 4GB RAM, 128GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B07YNZMGL4,ASIN,4.2,,Rachid,"The battery charge doesn't last for 5 hours, as it was claimed",3.0,"December 4, 2019"
"HP 14 Laptop, 14"" HD Display, Intel Pentium Gold 4417U 2.3GHz, 4GB RAM, 128GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B07YNZMGL4,ASIN,4.2,, Deyinka 45,I use it for my school and in my working place,5.0,"December 15, 2019"
"HP 14 Laptop, 14"" HD Display, Intel Pentium Gold 4417U 2.3GHz, 4GB RAM, 128GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B07YNZMGL4,ASIN,4.2,,Alton wilson,"Great buy, great price",5.0,"December 14, 2019"
"HP 14 Laptop, 14"" HD Display, Intel Pentium Gold 4417U 2.3GHz, 4GB RAM, 128GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B07YNZMGL4,ASIN,4.2,,Barb,"The laptop works great. easy to setup. I use mostly for downloading music, shopping and checking my email. Does just what I need.",4.0,"December 24, 2019"
"HP 14 Laptop, 14"" HD Display, Intel Pentium Gold 4417U 2.3GHz, 4GB RAM, 128GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",B07YNZMGL4,ASIN,4.2,,Rodrigo Mancero,Perfect! Great price! Really fast,5.0,"December 10, 2019"
"ASUS ZenBook Pro 15 Thin & Light Ultrabook Laptop, 15.6” Full HD NanoEdge Touch, Intel Core i7-7700HQ, GTX 1050 Ti, 16GB DDR4 RAM, 512GB SSD, Backlit KB, Fingerprint, Windows 10 - UX550VE-DB71T, Black",B07532Y2LL,ASIN,5,"Zenbook Pro is designed to entice you with pure, unadulterated power. Power to create your dreams. Power to fuel your imagination. Power to do whatever you want to do, anywhere and everywhere. Every part of zenbook Pro has been crafted to make it faster, more powerful and more amazing than The previous generation - from its latest 7th generation Intel Core i7 processor to its gaming-grade NVIDIA GeForce GTX 1050 Ti graphics and quad-speaker Harman Kardon surround-sound audio. And every detail of its finish makes it even more beautiful than ever before - including its precision-engineered solid-aluminum unibody and stunning FHD Nano Edge display. *The actual transfer speed of USB 3.0, 3.1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",T-Kettle,"Just got this laptop and have been using it over the weekend. Forwarning, this may be long-winded.",3.0,"August 26, 2018"
"ASUS ZenBook Pro 15 Thin & Light Ultrabook Laptop, 15.6” Full HD NanoEdge Touch, Intel Core i7-7700HQ, GTX 1050 Ti, 16GB DDR4 RAM, 512GB SSD, Backlit KB, Fingerprint, Windows 10 - UX550VE-DB71T, Black",B07532Y2LL,ASIN,5,"Zenbook Pro is designed to entice you with pure, unadulterated power. Power to create your dreams. Power to fuel your imagination. Power to do whatever you want to do, anywhere and everywhere. Every part of zenbook Pro has been crafted to make it faster, more powerful and more amazing than The previous generation - from its latest 7th generation Intel Core i7 processor to its gaming-grade NVIDIA GeForce GTX 1050 Ti graphics and quad-speaker Harman Kardon surround-sound audio. And every detail of its finish makes it even more beautiful than ever before - including its precision-engineered solid-aluminum unibody and stunning FHD Nano Edge display. *The actual transfer speed of USB 3.0, 3.1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Daniel Han-Jung Chen,"Before I start, I must say I am really impress with the delivery speed. I ordered this laptop (sold by Amazon and delivered by UPS) the night of Oct. 3rd, and it was delivered the morning of Oct 5th... and I live across the border in Canada! I had originally hoped to get the blue version from Taiwan, but it had been out of stock for weeks, so I got the black one from the States instead.",4.0,"October 6, 2017"
"ASUS ZenBook Pro 15 Thin & Light Ultrabook Laptop, 15.6” Full HD NanoEdge Touch, Intel Core i7-7700HQ, GTX 1050 Ti, 16GB DDR4 RAM, 512GB SSD, Backlit KB, Fingerprint, Windows 10 - UX550VE-DB71T, Black",B07532Y2LL,ASIN,5,"Zenbook Pro is designed to entice you with pure, unadulterated power. Power to create your dreams. Power to fuel your imagination. Power to do whatever you want to do, anywhere and everywhere. Every part of zenbook Pro has been crafted to make it faster, more powerful and more amazing than The previous generation - from its latest 7th generation Intel Core i7 processor to its gaming-grade NVIDIA GeForce GTX 1050 Ti graphics and quad-speaker Harman Kardon surround-sound audio. And every detail of its finish makes it even more beautiful than ever before - including its precision-engineered solid-aluminum unibody and stunning FHD Nano Edge display. *The actual transfer speed of USB 3.0, 3.1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Nicholas,UPDATE:,4.0,"November 10, 2017"
